229	5711	1.0
230	827	1.0
231	381	1.0
232	571	1.0
233	2416	1.0
234	400	1.0
235	22531	1.0
236	22561	1.0
237	893	1.0
238	542	1.0
239	331	1.0
240	381	1.0
241	1032	1.0
242	542	1.0
243	414	1.0
244	21368	1.0
245	989	1.0
246	19229	1.0
247	491	1.0
248	17	1.0
249	2341	1.0
250	19267	1.0
251	2601	1.0
252	2615	1.0
253	578	1.0
254	989	1.0
255	125	1.0
256	23258	1.0
257	17507	1.0
258	8487	1.0
259	1962	1.0
260	11966	1.0
261	248	1.0
262	2228	1.0
263	23474	1.0
264	587	1.0
265	587	1.0
266	989	1.0
267	550	1.0
268	1366	1.0
269	3769	1.0
270	2106	1.0
271	1551	1.0
272	487	1.0
273	4994	1.0
274	4512	1.0
275	575	1.0
276	6532	1.0
277	7774	1.0
278	14442	1.0
279	338	1.0
280	1249	1.0
281	13012	1.0
282	4065	1.0
283	3540	1.0
284	398	1.0
285	3942	1.0
286	7007	1.0
287	4855	1.0
288	1366	1.0
289	1687	1.0
290	3196	1.0
291	1693	1.0
292	5760	1.0
293	423	1.0
294	386	1.0
295	542	1.0
296	148	1.0
297	13376	1.0
298	682	1.0
299	3168	1.0
300	19155	1.0
301	386	1.0
302	954	1.0
303	5642	1.0
304	397	1.0
305	9739	1.0
306	4499	1.0
307	3825	1.0
308	1083	1.0
309	4508	1.0
310	7381	1.0
311	9496	1.0
312	22192	1.0
313	709	1.0
314	2642	1.0
315	565	1.0
316	9588	1.0
317	488	1.0
318	11286	1.0
319	2212	1.0
320	578	1.0
321	4772	1.0
322	25002	1.0
323	223	1.0
324	13041	1.0
325	112	1.0
326	1275	1.0
327	13961	1.0
328	25168	1.0
329	2479	1.0
330	2255	1.0
331	6944	1.0
332	25286	1.0
333	4608	1.0
334	2569	1.0
335	14547	1.0
336	1070	1.0
337	10685	1.0
338	25226	1.0
339	2184	1.0
340	526	1.0
341	4694	1.0
342	400	1.0
343	381	1.0
344	575	1.0
345	3883	1.0
346	501	1.0
347	560	1.0
348	10623	1.0
349	11	1.0
350	18538	1.0
351	342	1.0
352	3825	1.0
353	3251	1.0
354	1323	1.0
355	3455	1.0
356	24223	1.0
357	33	1.0
358	98	1.0
359	11211	1.0
360	10134	1.0
361	3154	1.0
362	3599	1.0
363	593	1.0
364	4163	1.0
365	968	1.0
366	3901	1.0
367	3441	1.0
368	23	1.0
369	338	1.0
370	54	1.0
371	25804	1.0
372	16760	1.0
373	2999	1.0
374	5120	1.0
375	25227	1.0
376	2408	1.0
377	7496	1.0
378	223	1.0
379	2055	1.0
380	1106	1.0
381	23757	1.0
382	574	1.0
383	3244	1.0
384	2829	1.0
385	4508	1.0
386	1667	1.0
387	2080	1.0
388	2946	1.0
389	386	1.0
390	5656	1.0
391	1893	1.0
392	5536	1.0
393	2479	1.0
394	751	1.0
395	8	1.0
396	5675	1.0
397	456	1.0
398	3244	1.0
399	5221	1.0
400	7096	1.0
401	3441	1.0
402	3401	1.0
403	24563	1.0
404	5727	1.0
405	5593	1.0
406	20169	1.0
407	652	1.0
408	1044	1.0
409	3581	1.0
410	161	1.0
411	449	1.0
412	4702	1.0
413	222	1.0
414	18265	1.0
415	3652	1.0
416	248	1.0
417	5080	1.0
418	18	1.0
419	200	1.0
420	17501	1.0
421	1047	1.0
422	1187	1.0
423	333	1.0
424	98	1.0
425	3895	1.0
426	620	1.0
427	8	1.0
428	783	1.0
429	536	1.0
430	201	1.0
431	10027	1.0
432	613	1.0
433	1531	1.0
434	4863	1.0
435	1431	1.0
436	6788	1.0
437	10492	1.0
438	510	1.0
439	20816	1.0
440	10116	1.0
441	386	1.0
442	535	1.0
443	1745	1.0
444	1202	1.0
445	3615	1.0
446	9983	1.0
447	598	1.0
448	11760	1.0
449	330	1.0
450	24230	1.0
451	8353	1.0
452	6905	1.0
453	1113	1.0
454	9751	1.0
455	8380	1.0
456	1518	1.0
457	385	1.0
458	2263	1.0
459	5604	1.0
460	957	1.0
461	1746	1.0
462	19753	1.0
463	14228	1.0
464	386	1.0
465	1724	1.0
466	7	1.0
467	567	1.0
468	2580	1.0
469	3441	1.0
470	317	1.0
471	2385	1.0
472	1584	1.0
473	536	1.0
474	2529	1.0
475	13761	1.0
476	6172	1.0
477	11937	1.0
478	596	1.0
479	5859	1.0
480	297	1.0
481	13198	1.0
482	297	1.0
483	13040	1.0
484	434	1.0
485	287	1.0
486	194	1.0
487	7495	1.0
488	22770	1.0
489	1717	1.0
490	287	1.0
491	148	1.0
492	502	1.0
493	1746	1.0
494	17574	1.0
495	248	1.0
496	26633	1.0
497	7057	1.0
498	2283	1.0
499	954	1.0
500	1431	1.0
501	939	1.0
502	3975	1.0
503	26636	1.0
504	656	1.0
505	4152	1.0
506	18417	1.0
507	5700	1.0
508	878	1.0
509	100	1.0
510	2704	1.0
511	3207	1.0
512	14068	1.0
513	836	1.0
514	6654	1.0
515	8635	1.0
516	23	1.0
517	6747	1.0
518	565	1.0
519	968	1.0
520	2183	1.0
521	61	1.0
522	18443	1.0
523	526	1.0
524	28673	1.0
525	2682	1.0
526	4	1.0
527	5903	1.0
528	28211	1.0
529	3441	1.0
530	501	1.0
531	6890	1.0
532	15749	1.0
533	7575	1.0
534	5133	1.0
535	2485	1.0
536	248	1.0
537	3693	1.0
538	2236	1.0
539	542	1.0
540	386	1.0
541	968	1.0
542	453	1.0
543	21405	1.0
544	22143	1.0
545	434	1.0
546	751	1.0
547	5168	1.0
548	19045	1.0
549	248	1.0
550	523	1.0
551	3983	1.0
552	28913	1.0
553	16371	1.0
554	576	1.0
555	5745	1.0
556	597	1.0
557	827	1.0
558	14385	1.0
559	5654	1.0
560	1039	1.0
561	338	1.0
562	542	1.0
563	4676	1.0
564	13012	1.0
565	13040	1.0
566	150	1.0
567	2987	1.0
568	593	1.0
569	7	1.0
570	542	1.0
571	2398	1.0
572	3966	1.0
573	12338	1.0
574	1584	1.0
575	673	1.0
576	593	1.0
577	421	1.0
578	248	1.0
579	1491	1.0
580	12763	1.0
581	4761	1.0
582	9670	1.0
583	2519	1.0
584	1879	1.0
585	5155	1.0
586	11558	1.0
587	4395	1.0
588	18	1.0
589	1580	1.0
590	7377	1.0
591	18984	1.0
592	14200	1.0
593	371	1.0
594	539	1.0
595	3441	1.0
596	23988	1.0
597	25613	1.0
598	15532	1.0
599	2293	1.0
600	29547	1.0
601	1007	1.0
602	490	1.0
603	16371	1.0
604	542	1.0
605	15655	1.0
606	18425	1.0
607	16220	1.0
608	4750	1.0
609	3148	1.0
610	22262	1.0
611	3501	1.0
612	13130	1.0
613	2970	1.0
614	3213	1.0
615	25458	1.0
616	17	1.0
617	488	1.0
618	3154	1.0
619	5068	1.0
620	6060	1.0
621	3751	1.0
622	13941	1.0
623	148	1.0
624	400	1.0
625	3693	1.0
626	5700	1.0
627	112	1.0
628	33	1.0
629	4105	1.0
630	1687	1.0
631	348	1.0
632	3332	1.0
633	663	1.0
634	567	1.0
635	1285	1.0
636	8871	1.0
637	24746	1.0
638	6094	1.0
639	2228	1.0
640	5726	1.0
641	577	1.0
642	5372	1.0
643	3616	1.0
644	5639	1.0
645	1931	1.0
646	5713	1.0
647	7462	1.0
648	1039	1.0
649	575	1.0
650	1654	1.0
651	3501	1.0
652	542	1.0
653	507	1.0
654	3598	1.0
655	630	1.0
656	287	1.0
657	2308	1.0
658	542	1.0
659	1737	1.0
660	501	1.0
661	15302	1.0
662	5310	1.0
663	1083	1.0
664	22052	1.0
665	3244	1.0
666	18631	1.0
667	3975	1.0
668	1964	1.0
669	4675	1.0
670	587	1.0
671	1460	1.0
672	1366	1.0
673	9586	1.0
674	437	1.0
675	1614	1.0
676	2126	1.0
677	50	1.0
678	4283	1.0
679	3456	1.0
680	4731	1.0
681	4508	1.0
682	15153	1.0
683	437	1.0
684	306	1.0
685	5869	1.0
686	1385	1.0
687	1065	1.0
688	5587	1.0
689	4619	1.0
690	1015	1.0
691	269	1.0
692	400	1.0
693	3154	1.0
694	9531	1.0
695	5249	1.0
696	200	1.0
697	8014	1.0
698	1917	1.0
699	593	1.0
700	8179	1.0
701	2946	1.0
702	1366	1.0
703	9788	1.0
704	713	1.0
705	1245	1.0
706	2615	1.0
707	5988	1.0
708	3080	1.0
709	2519	1.0
710	287	1.0
711	2344	1.0
712	7100	1.0
713	1992	1.0
714	98	1.0
715	1926	1.0
716	484	1.0
717	751	1.0
718	10854	1.0
719	4089	1.0
720	14547	1.0
721	4547	1.0
722	33	1.0
723	25757	1.0
724	6033	1.0
725	1917	1.0
726	20282	1.0
727	591	1.0
728	29647	1.0
729	6049	1.0
730	9666	1.0
731	25600	1.0
732	10036	1.0
733	6041	1.0
734	10730	1.0
735	15572	1.0
736	25724	1.0
737	57	1.0
738	572	1.0
739	437	1.0
740	810	1.0
741	482	1.0
742	423	1.0
743	1083	1.0
744	18755	1.0
745	3090	1.0
746	541	1.0
747	1632	1.0
748	2572	1.0
749	222	1.0
750	493	1.0
751	8548	1.0
752	357	1.0
753	16443	1.0
754	3495	1.0
755	3084	1.0
756	4109	1.0
757	531	1.0
758	248	1.0
759	4114	1.0
760	13949	1.0
761	5700	1.0
762	14055	1.0
763	531	1.0
764	13258	1.0
765	24608	1.0
766	490	1.0
767	4283	1.0
768	13040	1.0
769	1745	1.0
770	11603	1.0
771	907	1.0
772	20882	1.0
773	575	1.0
774	555	1.0
775	3441	1.0
776	1056	1.0
777	280	1.0
778	17547	1.0
779	4113	1.0
780	6826	1.0
781	20910	1.0
782	12832	1.0
783	1690	1.0
784	386	1.0
785	1111	1.0
786	2222	1.0
787	177	1.0
788	8324	1.0
789	1690	1.0
790	7272	1.0
791	591	1.0
792	350	1.0
793	542	1.0
794	698	1.0
795	24644	1.0
796	5642	1.0
797	11603	1.0
798	21372	1.0
799	355	1.0
800	2720	1.0
801	331	1.0
802	528	1.0
803	5458	1.0
804	9983	1.0
805	11688	1.0
806	140	1.0
807	1931	1.0
808	1781	1.0
809	105	1.0
810	1391	1.0
811	9659	1.0
812	1746	1.0
813	1292	1.0
814	6744	1.0
815	1106	1.0
816	573	1.0
817	2063	1.0
818	2574	1.0
819	4172	1.0
820	2285	1.0
821	246	1.0
822	18291	1.0
823	3096	1.0
824	597	1.0
825	575	1.0
826	5130	1.0
827	13355	1.0
828	335	1.0
829	2498	1.0
830	252	1.0
831	69	1.0
832	700	1.0
833	386	1.0
834	793	1.0
835	865	1.0
836	4512	1.0
837	591	1.0
838	11409	1.0
839	19040	1.0
840	338	1.0
841	269	1.0
842	8060	1.0
843	2322	1.0
844	2289	1.0
845	15	1.0
846	591	1.0
847	398	1.0
848	2685	1.0
849	1366	1.0
850	4528	1.0
851	30901	1.0
852	552	1.0
853	156	1.0
854	20305	1.0
855	324	1.0
856	3966	1.0
857	30880	1.0
858	4926	1.0
859	29776	1.0
860	2308	1.0
861	5596	1.0
862	1694	1.0
863	203	1.0
864	1551	1.0
865	81	1.0
866	2820	1.0
867	6248	1.0
868	386	1.0
869	542	1.0
870	2574	1.0
871	4178	1.0
872	491	1.0
873	29647	1.0
874	17509	1.0
875	673	1.0
876	2280	1.0
877	12250	1.0
878	2485	1.0
879	26506	1.0
880	1017	1.0
881	3411	1.0
882	31944	1.0
883	8604	1.0
884	5768	1.0
885	1915	1.0
886	2946	1.0
887	593	1.0
888	18286	1.0
889	836	1.0
890	161	1.0
891	742	1.0
892	3086	1.0
893	1083	1.0
894	440	1.0
895	149	1.0
896	6406	1.0
897	407	1.0
898	372	1.0
899	3693	1.0
900	5462	1.0
901	11409	1.0
902	15814	1.0
903	2254	1.0
904	542	1.0
905	18	1.0
906	587	1.0
907	3397	1.0
908	17	1.0
909	1057	1.0
910	5739	1.0
911	8475	1.0
912	18360	1.0
913	4109	1.0
914	10364	1.0
915	5344	1.0
916	927	1.0
917	8619	1.0
918	4110	1.0
919	264	1.0
920	7401	1.0
921	25	1.0
922	2946	1.0
923	23988	1.0
924	12391	1.0
925	1106	1.0
926	1680	1.0
927	3965	1.0
928	2325	1.0
929	629	1.0
930	673	1.0
931	503	1.0
932	18303	1.0
933	2279	1.0
934	11630	1.0
935	16835	1.0
936	15434	1.0
937	386	1.0
938	9903	1.0
939	1104	1.0
940	22293	1.0
941	3928	1.0
942	2308	1.0
943	4266	1.0
944	4452	1.0
945	287	1.0
946	6710	1.0
947	4702	1.0
948	5372	1.0
949	6631	1.0
950	2537	1.0
951	200	1.0
952	4987	1.0
953	1845	1.0
954	6072	1.0
955	297	1.0
956	1081	1.0
957	386	1.0
958	18075	1.0
959	1974	1.0
960	13383	1.0
961	3021	1.0
962	530	1.0
963	4172	1.0
964	6248	1.0
965	477	1.0
966	5515	1.0
967	3636	1.0
968	4440	1.0
969	1057	1.0
970	2322	1.0
971	4395	1.0
972	526	1.0
973	2077	1.0
974	174	1.0
975	528	1.0
976	866	1.0
977	8161	1.0
978	11229	1.0
979	10320	1.0
980	5741	1.0
981	1366	1.0
982	18464	1.0
983	541	1.0
984	486	1.0
985	135	1.0
986	14385	1.0
987	30326	1.0
988	1427	1.0
989	10454	1.0
990	2799	1.0
991	256	1.0
992	5334	1.0
993	22527	1.0
994	200	1.0
995	17525	1.0
996	542	1.0
997	10516	1.0
998	2280	1.0
999	15785	1.0
1000	5712	1.0
1001	3691	1.0
1002	3244	1.0
1003	2367	1.0
1004	342	1.0
1005	386	1.0
1006	398	1.0
1007	357	1.0
1008	12276	1.0
1009	6623	1.0
1010	449	1.0
1011	2465	1.0
1012	7979	1.0
1013	125	1.0
1014	13586	1.0
1015	4076	1.0
1016	6169	1.0
1017	148	1.0
1018	565	1.0
1019	12192	1.0
1020	5605	1.0
1021	3418	1.0
1022	1112	1.0
1023	15629	1.0
1024	386	1.0
1025	3266	1.0
1026	901	1.0
1027	7294	1.0
1028	2655	1.0
1029	10730	1.0
1030	6823	1.0
1031	15141	1.0
1032	7648	1.0
1033	173	1.0
1034	3714	1.0
1035	542	1.0
1036	26527	1.0
1037	9652	1.0
1038	1690	1.0
1039	25792	1.0
1040	1058	1.0
1041	535	1.0
1042	5113	1.0
1043	1635	1.0
1044	7309	1.0
1045	3244	1.0
1046	28007	1.0
1047	1366	1.0
1048	5680	1.0
1049	4855	1.0
1050	5170	1.0
1051	4294	1.0
1052	529	1.0
1053	9193	1.0
1054	15	1.0
1055	1810	1.0
1056	13383	1.0
1057	386	1.0
1058	574	1.0
1059	629	1.0
1060	629	1.0
1061	4437	1.0
1062	13040	1.0
1063	5498	1.0
1064	24246	1.0
1065	2521	1.0
1066	3224	1.0
1067	2719	1.0
1068	98	1.0
1069	16310	1.0
1070	954	1.0
1071	6694	1.0
1072	222	1.0
1073	7268	1.0
1074	7784	1.0
1075	1127	1.0
1076	3505	1.0
1077	173	1.0
1078	14933	1.0
1079	2495	1.0
1080	7737	1.0
1081	2946	1.0
1082	200	1.0
1083	5745	1.0
1084	1891	1.0
1085	542	1.0
1086	17878	1.0
1087	5742	1.0
1088	25600	1.0
1089	24607	1.0
1090	989	1.0
1091	514	1.0
1092	5642	1.0
1093	6176	1.0
1094	4512	1.0
1095	27879	1.0
1096	17124	1.0
1097	4395	1.0
1098	4046	1.0
1099	3617	1.0
1100	3825	1.0
1101	541	1.0
1102	984	1.0
1103	4493	1.0
1104	1687	1.0
1105	4842	1.0
1106	2332	1.0
1107	295	1.0
1108	1724	1.0
1109	4074	1.0
1110	14628	1.0
1111	15982	1.0
1112	534	1.0
1113	295	1.0
1114	591	1.0
1115	3152	1.0
1116	3730	1.0
1117	7538	1.0
1118	1902	1.0
1119	3975	1.0
1120	381	1.0
1121	575	1.0
1122	275	1.0
1123	6867	1.0
1124	7530	1.0
1125	287	1.0
1126	6232	1.0
1127	2783	1.0
1128	12350	1.0
1129	3253	1.0
1130	8484	1.0
1131	4172	1.0
1132	13882	1.0
1133	4855	1.0
1134	3735	1.0
1135	501	1.0
1136	386	1.0
1137	1112	1.0
1138	26145	1.0
1139	1191	1.0
1140	673	1.0
1141	5642	1.0
1142	673	1.0
1143	12	1.0
1144	2946	1.0
1145	1906	1.0
1146	2321	1.0
1147	5639	1.0
1148	437	1.0
1149	10854	1.0
1150	4625	1.0
1151	17787	1.0
1152	3558	1.0
1153	344	1.0
1154	12759	1.0
1155	421	1.0
1156	26733	1.0
1157	7049	1.0
1158	1172	1.0
1159	3154	1.0
1160	3441	1.0
1161	5973	1.0
1162	5364	1.0
1163	11904	1.0
1164	82	1.0
1165	200	1.0
1166	360	1.0
1167	4707	1.0
1168	1652	1.0
1169	507	1.0
1170	3555	1.0
1171	531	1.0
1172	3975	1.0
1173	364	1.0
1174	423	1.0
1175	1191	1.0
1176	5207	1.0
1177	15847	1.0
1178	61	1.0
1179	3963	1.0
1180	2946	1.0
1181	5159	1.0
1182	10602	1.0
1183	10096	1.0
1184	407	1.0
1185	20989	1.0
1186	1228	1.0
1187	530	1.0
1188	640	1.0
1189	8607	1.0
1190	7038	1.0
1191	18368	1.0
1192	7496	1.0
1193	200	1.0
1194	643	1.0
1195	3418	1.0
1196	1690	1.0
1197	593	1.0
1198	5639	1.0
1199	488	1.0
1200	81	1.0
1201	7931	1.0
1202	17043	1.0
1203	9801	1.0
1204	730	1.0
1205	2362	1.0
1206	7050	1.0
1207	448	1.0
1208	968	1.0
1209	9685	1.0
1210	13527	1.0
1211	1080	1.0
1212	591	1.0
1213	18707	1.0
1214	566	1.0
1215	2615	1.0
1216	20369	1.0
1217	237	1.0
1218	7120	1.0
1219	287	1.0
1220	4046	1.0
1221	6913	1.0
1222	134	1.0
1223	222	1.0
1224	14956	1.0
1225	3558	1.0
1226	2308	1.0
1227	31453	1.0
1228	3555	1.0
1229	17117	1.0
1230	7120	1.0
1231	14470	1.0
1232	6248	1.0
1233	9555	1.0
1234	4702	1.0
1235	23	1.0
1236	1142	1.0
1237	1039	1.0
1238	205	1.0
1239	11663	1.0
1240	472	1.0
1241	1366	1.0
1242	222	1.0
1243	316	1.0
1244	15181	1.0
1245	31809	1.0
1246	436	1.0
1247	1194	1.0
1248	968	1.0
1249	1023	1.0
1250	968	1.0
1251	82	1.0
1252	1644	1.0
1253	3530	1.0
1254	620	1.0
1255	2615	1.0
1256	518	1.0
1257	1151	1.0
1258	1366	1.0
1259	980	1.0
1260	6379	1.0
1261	9555	1.0
1262	361	1.0
1263	1366	1.0
1264	17412	1.0
1265	5559	1.0
1266	2273	1.0
1267	11679	1.0
1268	2903	1.0
1269	565	1.0
1270	9336	1.0
1271	4117	1.0
1272	33	1.0
1273	15620	1.0
1274	13241	1.0
1275	2485	1.0
1276	248	1.0
1277	9686	1.0
1278	14239	1.0
1279	513	1.0
1280	1039	1.0
1281	1689	1.0
1282	23849	1.0
1283	22937	1.0
1284	12003	1.0
1285	5593	1.0
1286	529	1.0
1287	5504	1.0
1288	531	1.0
1289	431	1.0
1290	593	1.0
1291	2316	1.0
1292	542	1.0
1293	372	1.0
1294	123	1.0
1295	5261	1.0
1296	462	1.0
1297	222	1.0
1298	25527	1.0
1299	20657	1.0
1300	1111	1.0
1301	287	1.0
1302	7559	1.0
1303	17319	1.0
1304	2398	1.0
1305	14944	1.0
1306	4110	1.0
1307	499	1.0
1308	3534	1.0
1309	23439	1.0
1310	9758	1.0
1311	7582	1.0
1312	6184	1.0
1313	916	1.0
1314	555	1.0
1315	395	1.0
1316	3084	1.0
1317	85	1.0
1318	793	1.0
1319	981	1.0
1320	98	1.0
1321	2387	1.0
1322	5043	1.0
1323	4395	1.0
1324	2735	1.0
1325	13040	1.0
1326	386	1.0
1327	29141	1.0
1328	13375	1.0
1329	4	1.0
1330	912	1.0
1331	47	1.0
1332	12562	1.0
1333	4116	1.0
1334	442	1.0
1335	1578	1.0
1336	6033	1.0
1337	1142	1.0
1338	287	1.0
1339	10841	1.0
1340	11716	1.0
1341	248	1.0
1342	13237	1.0
1343	11675	1.0
1344	536	1.0
1345	560	1.0
1346	1797	1.0
1347	769	1.0
1348	19049	1.0
1349	1050	1.0
1350	23	1.0
1351	5721	1.0
1352	18606	1.0
1353	4508	1.0
1354	490	1.0
1355	1101	1.0
1356	3456	1.0
1357	1015	1.0
1358	329	1.0
1359	4172	1.0
1360	5198	1.0
1361	15354	1.0
1362	941	1.0
1363	664	1.0
1364	6063	1.0
1365	19313	1.0
1366	1323	1.0
1367	751	1.0
1368	502	1.0
1369	571	1.0
1370	3487	1.0
1371	491	1.0
1372	542	1.0
1373	1997	1.0
1374	2362	1.0
1375	4303	1.0
1376	1366	1.0
1377	7014	1.0
1378	4363	1.0
1379	7100	1.0
1380	5642	1.0
1381	23686	1.0
1382	555	1.0
1383	5594	1.0
1384	2485	1.0
1385	9975	1.0
1386	15381	1.0
1387	1112	1.0
1388	593	1.0
1389	31153	1.0
1390	17153	1.0
1391	18740	1.0
1392	3213	1.0
1393	4625	1.0
1394	246	1.0
1395	148	1.0
1396	10033	1.0
1397	1902	1.0
1398	3244	1.0
1399	526	1.0
1400	14120	1.0
1401	200	1.0
1402	18133	1.0
1403	16263	1.0
1404	6983	1.0
1405	576	1.0
1406	8	1.0
1407	620	1.0
1408	2946	1.0
1409	5587	1.0
1410	4883	1.0
1411	673	1.0
1412	2263	1.0
1413	112	1.0
1414	1553	1.0
1415	4987	1.0
1416	11663	1.0
1417	148	1.0
1418	1366	1.0
1419	1261	1.0
1420	1212	1.0
1421	7017	1.0
1422	539	1.0
1423	23	1.0
1424	23	1.0
1425	28963	1.0
1426	9647	1.0
1427	5561	1.0
1428	6631	1.0
1429	3966	1.0
1430	3005	1.0
1431	437	1.0
1432	2485	1.0
1433	11679	1.0
1434	587	1.0
1435	5715	1.0
1436	1636	1.0
1437	3253	1.0
1438	430	1.0
1439	2851	1.0
1440	148	1.0
1441	5700	1.0
1442	3745	1.0
1443	2222	1.0
1444	390	1.0
1445	578	1.0
1446	4500	1.0
1447	573	1.0
1448	575	1.0
1449	81	1.0
1450	617	1.0
1451	391	1.0
1452	7538	1.0
1453	280	1.0
1454	1848	1.0
1455	572	1.0
1456	1328	1.0
1457	3213	1.0
1458	12353	1.0
1459	33	1.0
1460	7215	1.0
1461	14522	1.0
1462	5594	1.0
1463	20160	1.0
1464	29647	1.0
1465	1519	1.0
1466	2293	1.0
1467	3441	1.0
1468	5523	1.0
1469	14832	1.0
1470	5924	1.0
1471	1062	1.0
1472	22489	1.0
1473	5080	1.0
1474	18456	1.0
1475	14673	1.0
1476	4110	1.0
1477	573	1.0
1478	6404	1.0
1479	20024	1.0
1480	4438	1.0
1481	280	1.0
1482	431	1.0
1483	18	1.0
1484	81	1.0
1485	2770	1.0
1486	297	1.0
1487	11262	1.0
1488	14956	1.0
1489	8	1.0
1490	16500	1.0
1491	518	1.0
1492	69	1.0
1493	568	1.0
1494	3441	1.0
1495	25286	1.0
1496	751	1.0
1497	369	1.0
1498	673	1.0
1499	901	1.0
1500	2177	1.0
1501	5639	1.0
1502	567	1.0
1503	472	1.0
1504	4350	1.0
1505	3043	1.0
1506	4333	1.0
1507	6747	1.0
1508	5479	1.0
1509	2408	1.0
1510	333	1.0
1511	4779	1.0
1512	1851	1.0
1513	511	1.0
1514	1058	1.0
1515	5550	1.0
1516	4994	1.0
1517	5704	1.0
1518	581	1.0
1519	3983	1.0
1520	1531	1.0
1521	954	1.0
1522	24390	1.0
1523	7120	1.0
1524	542	1.0
1525	591	1.0
1526	3132	1.0
1527	513	1.0
1528	7029	1.0
1529	5745	1.0
1530	571	1.0
1531	551	1.0
1532	2615	1.0
1533	381	1.0
1534	7	1.0
1535	4108	1.0
1536	836	1.0
1537	3883	1.0
1538	4779	1.0
1539	8461	1.0
1540	280	1.0
1541	18846	1.0
1542	3790	1.0
1543	5642	1.0
1544	827	1.0
1545	5558	1.0
1546	2180	1.0
1547	13563	1.0
1548	502	1.0
1549	14388	1.0
1550	991	1.0
1551	1391	1.0
